Item_Id,Item_Visibility,Store_Id,Item_Store_Sales
NCI43,0.025963795,STR035,1150.5024
NCQ53,0.019012262,STR017,3072667
NCT18,0.059393919,STR035,3259.7568
BJK14,0.027212058,STR049,2756412
FDM14,0.013263968,STR046,2930.1858
SWT57,0.079113947,STR010,97.2068
NCV05,0.03020851,STR046,1544656
SWT39,0.049634817,STR013,3165879
TSH23,0.047187038,STR046,1619.2256
NCV06,0.066681333,STR046,387.4956
NCE31,0.185218446,STR045,415.4592
JSP39,0.162462044,STR010,226372
OCT21,0.031273559,STR049,1267.6832
PNT26,0.042836778,STR046,1593.9252
TSH14,0.114127418,STR019,585904
FDG21,0.146895866,STR018,3745125
NCQ38,0.013420879,STR018,1810976
BLS20,0.026181893,STR046,2358.2636
NCN29,0.012184999,STR017,145.8102
FDI28,0.026428924,STR018,554.6114
TSH03,0.045243613,STR027,3499.4448
FDZ28,0,STR046,1780.3492
COT52,0.076790922,STR027,2566659
TCT10,0.045950475,STR017,1230.3984
JCK13,0.133673087,STR027,918804
JNS02,0.060252433,STR027,3079.9908
PRK28,0.082529704,STR049,744.3644
DRS49,0.082552214,STR046,716.4008
JCK33,0.089272253,STR046,5113344
FDJ03,0.072541731,STR045,886.8456
FDQ51,0.017536671,STR013,1039.9796
DRK23,0.072088552,STR049,4554072
TCT11,0.092781435,STR045,1807647
NCK06,0.008644894,STR035,2665.8632
HDJ09,0.025342692,STR017,1751054
NCY18,0.031145743,STR035,2626581
TSH10,0,STR049,1470.0864
COT34,0.030108283,STR017,4362.3216
BST38,0.044391149,STR027,4476.1734
BJK40,0.022639471,STR017,2241.0828
HDJ02,0,STR017,4733838
PRK03,0.139419417,STR019,258.3304
FDB59,0.015278899,STR046,3174.5344
NCQ42,0.039329257,STR049,2924.8594
COT15,0.008579863,STR049,960.7494
DRN47,0.028164527,STR010,539298
TSH03,0,STR035,2041.3428
TSH01,0.054367971,STR035,996.0368
FDB38,0.0273467,STR046,1757712
FDT59,0.016001434,STR017,1842.9344
FDG08,0.165328057,STR035,3435528
JNS56,0.013529884,STR027,1402.1748
HDJ26,0.030510526,STR046,7833.8028
DRE13,0.027699863,STR035,1221.0772
BST51,0.09646733,STR046,669129
FDL40,0.011636708,STR045,1061951
FDD50,0.141642219,STR046,2874.9244
SKT04,0.044767801,STR027,4592.0226
BLS15,0.028009382,STR010,419454
SKT46,0.1164455,STR013,5163.9448
JNS56,0.013584408,STR013,323.5788
FDK43,0.026950104,STR018,1265.02
NCR29,0.054751689,STR045,622523
HDJ03,0.076121831,STR046,1125202
TCT44,0.058516562,STR049,5198.5664
FDZ04,0.037923509,STR013,379506
TCT16,0.058365706,STR049,2432.8332
JNS07,0.031346387,STR045,1657842
NCL19,0.015663185,STR013,3006087
DRS01,0.063750302,STR027,2287023
SKT10,0.07252476,STR027,1687.1372
SHR12,0.038040837,STR017,3237.1196
DRK39,0.049823902,STR013,2746425
FDG24,0.014560297,STR027,1331.6
COT04,0.026408698,STR027,607.8754
DRB25,0.069446588,STR035,857.5504
FDK26,0.03217132,STR035,4287752
FDM52,0.026046138,STR045,1773.6912
HDJ07,0.121848436,STR045,597.2226
NCO06,0.108470504,STR018,441.4254
COT10,0,STR045,1431.47
FDK34,0.038494623,STR013,2860.2768
PRK33,0.122830885,STR027,3364.9532
COT45,0.038029746,STR045,1757712
BJK08,0.065207559,STR046,966.7416
OCT58,0.037014587,STR045,1958.1178
PRK03,0.133281968,STR010,129.1652
DRF03,0.045299563,STR035,365.5242
BST02,0.121149472,STR013,1783.6782
NCZ06,0.094083303,STR013,2790.3678
DRS49,0,STR049,2328.3026
PNT23,0,STR017,2822992
NCJ29,0.035022503,STR027,2045.3376
HDJ35,0.016060186,STR045,505.3422
FDZ01,0.009014978,STR027,3095.97
SWT19,0.096733815,STR046,5141.3076
FDG44,0.102607233,STR018,808947
FDQ23,0.024521191,STR035,2665.8632
HDJ22,0.160624116,STR017,2588.6304
NCN41,0.052165855,STR013,1108557
TSH47,0,STR045,1304968
CRD19,0,STR045,331.5684
COT36,0.07753654,STR027,3235788
OCT20,0.024928351,STR013,3089312
BLS12,0.08071118,STR027,3355632
NCJ30,0.080968973,STR018,2037348
FDB09,0.057485328,STR049,1867569
TSH09,0.149669322,STR045,898.83
FDL24,0.024776026,STR027,7759899
JCK03,0.061165512,STR035,2848.2924
PNT58,0.041718456,STR027,2868.9322
COT13,0.06100886,STR013,3617.9572
DRD49,0.167799329,STR035,5243.8408
NCF42,0.167351411,STR035,2109.2544
DRK35,0.071832909,STR035,721.0614
PNT58,0.041886576,STR013,1203.1006
FDQ15,0.150341867,STR027,1868.2348
NCP50,0.020542737,STR013,322.2472
JNS45,0.045047439,STR046,3942.8676
DRP35,0.091008572,STR049,3195.84
BLS23,0.07549348,STR035,3338.3212
PRK44,0.156286566,STR049,4086.0146
NCI54,0.033735909,STR018,1856.2504
OCT40,0.078547351,STR027,1380.8692
BJK46,0.093653464,STR035,1267.0174
TSH21,0.036107198,STR018,5182.5872
FDI41,0.109003832,STR019,147.1418
BST35,0.073480266,STR010,58.5904
SHT24,0.113234914,STR013,5367.6796
NCK17,0.037711338,STR027,1358232
TSH15,0.016054884,STR045,5976.2208
FDD36,0.021170542,STR027,2251.7356
DRD60,0.065188619,STR019,181.7634
TSH46,0.117537563,STR013,5443.5808
NCO54,0.01430324,STR045,1547.3192
FDL48,0.137697119,STR010,145.8102
NCM19,0.047008497,STR027,5063409
PRK31,0,STR049,3067.3406
JNS12,0.060863167,STR035,2857.6136
FDQ31,0,STR035,1406.1696
FDK55,0.045105407,STR019,178.4344
DRG15,0.076855207,STR049,1470.0864
NCR17,0.024482644,STR018,2896.23
JNS01,0,STR027,6515.5188
FDT21,0.020474913,STR018,996.0368
FDT10,0.062044506,STR046,948.0992
FDL56,0.220225608,STR019,87.2198
PRK49,0.079794329,STR017,1178466
FDT32,0.114916546,STR019,565.2642
PJB42,0.00597362,STR013,2137.8838
SWT26,0.146973462,STR010,547.2876
BLS02,0.07376631,STR013,2691.8294
FDJ40,0.049349121,STR027,3057.3536
TCT13,0.328390948,STR019,588.5672
DRE27,0.13267058,STR046,978726
PRK27,0.012455787,STR035,2356932
TCT44,0.058142797,STR027,3086.6488
DRM59,0.006289291,STR019,461.3994
FDT08,0.04929502,STR049,2696.49
FDL46,0.054362695,STR017,1649.8524
NCV30,0.110356797,STR010,126502
JCK51,0.085274988,STR046,2014.7108
TSH51,0.164542555,STR013,1707777
FDM46,0.160292264,STR045,932.12
FDK02,0.112859454,STR017,2157192
FDJ57,0.021569566,STR035,4643955
FDJ45,0.073055148,STR027,1280.9992
VST31,0.119345629,STR017,2366919
FDJ03,0.072334667,STR013,886.8456
FDT50,0.108148913,STR013,958752
NCY41,0.07585337,STR049,1150.5024
FDJ60,0.062655235,STR045,2641.8944
FDZ35,0.022278477,STR046,1547985
PRK21,0.020961192,STR018,619194
FDM52,0.025993423,STR046,2808.3444
FDQ08,0.018838681,STR027,2266.3832
FDQ56,0.105577348,STR035,1929.4884
PRK47,0.129086113,STR049,1054.6272
DRM48,0.113125627,STR045,1155.8288
DRS46,0.070699313,STR017,1174.4712
DRS27,0.151467821,STR018,3412.8908
NCQ05,0.03616416,STR010,300.9416
TCT40,0.062606583,STR010,387.4956
DRE12,0.0704378,STR027,2942836
SWT35,0.079844043,STR013,4098.6648
FDD51,0.120139206,STR049,452744
HDJ27,0.032028115,STR018,3211.8192
NCN06,0.120497266,STR046,2620.5888
PNT57,0.023492524,STR035,1414.1592
FDL32,0.122657336,STR049,1565.9616
DRS46,0.070588037,STR018,1043.9744
NCO17,0.073024401,STR027,3115944
PNT19,0.159587755,STR013,729051
FDJ33,0.088821765,STR017,2956152
FDB15,0.136810742,STR046,527.3136
TSH52,0.128682722,STR045,1058622
FDZ08,0.109459733,STR027,1320.9472
PNT27,0.096644015,STR017,3047.3666
NCK42,0.013120028,STR046,1725.7536
FDZ12,0,STR019,143147
FDM60,0.048339408,STR018,446.7518
NCI31,0.08165845,STR018,585904
SWT39,0.04975339,STR049,6331758
NCV05,0.030379382,STR017,1853.5872
SWT16,0.065810045,STR046,2247075
DRK12,0,STR010,33.29
NCA05,0.025272781,STR017,445.4202
DRG51,0.019314961,STR010,657.8104
NCR30,0.071282168,STR018,223.7088
NCE31,0.184843579,STR046,727.0536
FDM56,0.122896411,STR019,218.3824
JCK24,0.082935004,STR013,2665.8632
DRM37,0.161350176,STR010,591.2304
BLS56,0.106968096,STR013,2311.6576
DRE60,0.159582185,STR049,7017532
DRS49,0.14453827,STR019,895501
FDM20,0.038685802,STR046,4655.2736
FDK15,0.172309903,STR019,198.4084
FDK48,0.037690731,STR049,451.4124
COT49,0.05787008,STR019,50.6008
SKT09,0.026409147,STR018,615.1992
NCZ41,0.064367627,STR013,876.1928
JCK19,0.173516063,STR046,2454.1388
FDQ24,0.12898088,STR019,251.6724
DRL11,0.048115543,STR045,4102.6596
COT36,0.077899109,STR035,2696.49
BLS52,0.13093275,STR027,1569.9564
BJK21,0.098464979,STR010,189753
TCT40,0.037372847,STR013,3099.9648
PRK51,0.032230526,STR049,743.0328
BST45,0.040357315,STR046,1611.9018
SWT50,0.07461309,STR035,1215.7508
NCN14,0.160936178,STR019,367.5216
FDQ21,0.019502354,STR018,3150.5656
JNS57,0.065577449,STR027,7370406
FDB44,0.016944719,STR013,2954.8204
FDG52,0.065576228,STR013,643.1628
FDL38,0.02579577,STR019,89.2172
LGS54,0.010008699,STR049,4940236
DRL37,0.053362086,STR035,735709
TSH43,0.064621927,STR013,1170.4764
FDZ39,0.018126724,STR017,1135189
FDG45,0,STR018,3823.0236
OCT10,0.049263979,STR013,1549.9824
COT10,0.021343732,STR010,114.5176
PRK35,0.110681931,STR027,1033.3216
FDI41,0.061955439,STR027,4561.3958
BLS21,0.076483451,STR027,2416854
NCO18,0.024701262,STR045,2133.2232
FDB34,0.02671821,STR018,1482.7366
FDD05,0.016597651,STR013,2892.2352
SWT59,0.0514111,STR027,984.7182
FDZ23,0.112985849,STR010,745696
SWT27,0.11411709,STR046,1323.6104
JNS07,0,STR017,1547.3192
PNT14,0.175033524,STR017,647.1576
COT01,0.020760673,STR045,1798.9916
COT13,0.061405051,STR017,1973.4312
TCT25,0.026676216,STR035,1737738
NCK54,0.029380407,STR027,1864.24
FDZ56,0.025715562,STR013,1516.0266
NCL55,0.065026434,STR017,5060.08
FDD59,0.066315023,STR045,2157192
FDJ55,0.023664054,STR017,5400.9696
TSH45,0.154627247,STR027,5469547
DRF23,0.205294827,STR010,174.4396
FDT49,0.152261999,STR017,1278336
NCO17,0,STR035,1917504
OCT22,0.136275173,STR035,1017.3424
FDT34,0.174621343,STR049,1998.7316
FDB39,0.038597077,STR045,615.1992
FDQ22,0.029799965,STR045,314.2576
NCN43,0.011314423,STR010,123173
FDG57,0.072410764,STR049,1020.6714
PNT20,0.028118435,STR035,1222.4088
TCT22,0.163350221,STR019,474.0496
NCC43,0.093307713,STR017,1506.0396
JCK01,0.105994654,STR010,762341
BJK52,0.067055339,STR018,1277.0044
FDZ33,0.107376743,STR035,3547.3824
JCK48,0.043810028,STR027,6042135
DRS56,0.118672537,STR010,384.8324
SKT26,0.126897925,STR018,1223.0746
BJK34,0.014076503,STR018,2182.4924
FDJ33,0.088305478,STR035,1478076
FDD04,0.090153756,STR045,1418154
NCJ31,0.182501773,STR013,5061.4116
COT57,0.108710162,STR046,2888.2404
FDM36,0.058446424,STR027,5518.1504
NCY05,0.054990009,STR046,741.0354
PRK44,0.15528831,STR027,9133.4444
FDZ39,0.018021361,STR035,1857582
NCM31,0.0816559,STR017,2836308
DRK11,0.010755465,STR013,2982784
COT34,0.050111641,STR010,167.7816
NCL30,0.048931174,STR035,1150.5024
FDK28,0.065960909,STR017,9275.9256
SHT39,0.036319195,STR035,5038.1086
NCP06,0.039055756,STR027,2115.9124
BST33,0.049395242,STR027,1885.5456
FDZ44,0.038789271,STR049,703.0848
JNS46,0.012659235,STR018,2656542
NCO06,0.108010006,STR035,713.0718
DRG03,0.061934991,STR013,1691.7978
TCT37,0.104421237,STR013,2157192
FDI57,0.053980686,STR013,2561.9984
FDM45,0.088121336,STR013,2059.9852
SKT26,0.126359196,STR035,1334.2632
TCT14,0.034584356,STR027,10236675
FDB26,0.031267496,STR046,692432
SKT29,0.024304264,STR018,1488.7288
HDJ58,0.040144377,STR017,6622.7126
PNT59,0.063851475,STR035,3139.9128
PRK03,0.079243005,STR027,1614565
PNT43,0.161355122,STR013,585904
FDZ25,0.02748331,STR027,5602707
NCN26,0.028738058,STR045,703.0848
COT38,0.073135768,STR018,1012.6818
JCK28,0.081096613,STR017,3131.9232
FDG31,0.063430788,STR010,258.3304
FDI45,0.037549969,STR013,4027.4242
LGS54,0.016726506,STR010,352874
BST17,0.054565932,STR045,2418.1856
NCG06,0.029445361,STR046,2061.3168
FDQ57,0.048932713,STR019,146476
VST31,0.118651919,STR035,4207856
NCP29,0.112728355,STR018,830.9184
PJB29,0.156094569,STR019,145.8102
TCT37,0.104933928,STR018,1198.44
FDM02,0.12341737,STR010,87.2198
BLS16,0.062700289,STR046,1960781
PNT46,0.139417654,STR046,2929.52
BST50,0.01612717,STR027,2253.0672
FDL52,0.077145553,STR010,75.9012
FDQ49,0.039215075,STR013,2190482
FDI14,0.089859642,STR045,1693.7952
PRK16,0.066121873,STR013,3661.9
TCT15,0.026643448,STR049,862.8768
NCG43,0.073879939,STR027,1850924
PNT23,0.08139146,STR027,6351732
PRK52,0.005448005,STR027,3542056
NCP18,0.028714747,STR018,3611.2992
DRF23,0.122058364,STR027,7152.0236
COT09,0.125528734,STR045,6048793
FDB40,0.007555176,STR045,2187153
DRK37,0.077046505,STR019,759012
DRN11,0.162980276,STR046,1451444
BST22,0.029632784,STR045,958752
BJK04,0.013634468,STR035,1808.3128
BST41,0.064376263,STR017,1099.2358
DRS08,0.147663025,STR027,1810976
CRD54,0.029003459,STR035,2311.6576
FDZ33,0.107834541,STR018,1330.2684
COT23,0.146399663,STR035,1418154
BLS34,0.04575559,STR035,2874.9244
FDL39,0.063278652,STR013,2345.6134
FDT28,0.063664998,STR049,3912.2408
OCT33,0.122221269,STR018,1274.3412
TSH34,0.014944614,STR017,5712564
FDZ56,0.025732114,STR035,5390.3168
SWP23,0.171281641,STR017,1160.4894
NCO18,0.024646608,STR035,5510.8266
DRG27,0,STR018,568.5932
FDM28,0.075661985,STR010,179766
NCY41,0.126765903,STR010,143.8128
FDD21,0.030563449,STR035,2633.9048
FDD44,0.078522357,STR049,6183.9504
JCK16,0.039294854,STR046,2702.4822
FDQ37,0.089260667,STR046,4843695
NCY05,0.05510153,STR045,952.7598
NCE07,0.013127548,STR035,1985.4156
JSP51,0.042233642,STR035,2061.3168
NCI31,0.081492092,STR045,1025332
FDK60,0,STR046,3013.4108
HDJ12,0.14061104,STR046,809.6128
COT38,0.072952298,STR049,623.1888
JCK11,0.069087481,STR035,1088583
SKT21,0.075215349,STR019,217.0508
NCF54,0.047645037,STR017,2931.5174
SKT35,0.122242847,STR027,4555.4036
JNS43,0.076975118,STR049,490.6946
DRE12,0.070890602,STR049,1584604
DRE27,0.132560174,STR013,782.9808
SHR36,0.044767032,STR027,5778.4782
FDZ38,0.007962273,STR027,5173266
NCW42,0.058799705,STR017,4420912
NCZ18,0.186445212,STR045,1522.0188
FDL13,0.098606543,STR019,932.12
NCN18,0.125222705,STR018,1006.6896
FDI41,0.062609071,STR017,1765.7016
JNS22,0.009930514,STR013,2503408
VST43,0.099428487,STR027,7296.5022
FDQ46,0.103793399,STR035,2684.5056
SKT44,0,STR049,2163.1842
FDB22,0.111419588,STR035,3383.5956
JNS23,0.106051405,STR045,2241.0828
FDK10,0.04016342,STR027,3415554
BJK05,0.026925385,STR045,5259.82
FDL33,0.099962524,STR046,1957452
FDD20,0.020614212,STR027,5353.6978
NCM54,0.050692386,STR027,4832.3764
DRS48,0.008589133,STR017,1450.1124
DRF36,0.023673342,STR018,5350.3688
NCM06,0.075881475,STR045,2934.8464
NCA54,0.061330521,STR010,360.8636
FDT46,0.030869612,STR045,708.4112
OCT20,0.024944396,STR035,2220443
FDT38,0.057654132,STR045,1606.5754
NCI17,0.143713508,STR045,868869
COT40,0.032812669,STR017,2237088
JCK12,0.045266806,STR046,705748
FDI44,0.099747488,STR027,1544656
FDB21,0,STR027,6767.1912
FDG16,0.089742065,STR013,1078596
NCZ42,0.011351778,STR017,4029.4216
NCJ30,0.081096613,STR017,1018674
JNS49,0.025827199,STR046,3700.5164
NCO43,0,STR045,2024032
NCF18,0.148938624,STR010,767.0016
PJB41,0,STR010,1482.0708
HDJ11,0.029535852,STR013,593.2278
TCT46,0.011143599,STR049,1125202
NCI18,0.014045832,STR049,1570.6222
FDL38,0.014730322,STR035,2141.2128
HDJ60,0.026520107,STR017,2157192
BJK53,0.083736551,STR049,3428.2042
NCM05,0.059557164,STR027,6872.3876
PNT13,0.028837829,STR018,1506.0396
TSH49,0.113669629,STR019,174.4396
HDJ52,0.012865901,STR019,122.5072
FDL02,0.182236555,STR019,211.7244
COT24,0.176069023,STR013,1901.5248
FDM08,0.053574075,STR035,2684.5056
FDJ02,0.044063785,STR019,294.2836
DRS40,0.105573769,STR018,1139.8496
FDT46,0.030657949,STR027,1012016
HDJ08,0.172042892,STR017,1966.7732
FDM21,0.064052392,STR027,7472.2734
OCT26,0.034531702,STR027,2399.5432
NCM42,0.028365524,STR049,1637868
DRS13,0.097866209,STR035,1350.2424
BLS04,0.01401884,STR027,3747.1224
CRD07,0,STR046,1593.9252
FDB34,0.044539371,STR010,261.6594
FDD09,0,STR013,4889.6352
SWP59,0,STR049,805618
DRN36,0.050168354,STR035,1438128
DRA24,0.040154087,STR017,1146.5076
HDJ36,0.009364957,STR027,1171808
FDG34,0.037539164,STR013,3038.7112
FDK43,0.026992588,STR017,2277036
NCM06,0.076156245,STR017,2008.0528
FDK22,0.026192765,STR018,649155
BJK21,0.058542509,STR027,4364319
COT33,0.089686322,STR018,1821.6288
NCO43,0.047364617,STR017,708.4112
SWT15,0.156269303,STR035,3048.6982
PRK10,0.035185588,STR046,1443.4544
FDD46,0.247321039,STR019,153.7998
JNS22,0.009979271,STR018,3129.26
NCR29,0.054863459,STR018,509337
TCT34,0.075620262,STR017,3486.1288
FDZ35,0.02236923,STR018,1341587
TSH26,0.073906461,STR035,4819.0604
JCK38,0.032283676,STR017,759012
FDT22,0.11207602,STR035,659142
TSH50,0.087668236,STR017,1737738
HDJ10,0.049067877,STR046,2519.3872
SKT09,0.026355345,STR045,1537998
FDT19,0.145631695,STR018,2250404
COT34,0.029793955,STR027,5704.5744
NCV54,0.033160417,STR049,2251.7356
OCT57,0.035574413,STR027,5404.9644
TSH28,0.047801883,STR046,2265.0516
FDB05,0.083198341,STR046,990.7104
FDK45,0.059281315,STR019,339558
SWP01,0.171417316,STR019,347.5476
HDJ52,0.007348286,STR046,796.2968
PNT48,0,STR035,303.6048
HDJ15,0.170795745,STR035,2190482
FDM51,0.025966531,STR049,2444.8176
PNT43,0.161489509,STR046,366.19
DRS09,0.025899245,STR013,792302
JNS44,0.039906377,STR049,1713.7692
SWP37,0.072864869,STR019,822263
FDZ47,0.079419755,STR049,1488063
NCP43,0.03050705,STR046,2336958
FDL26,0.073490977,STR018,778986
DRM35,0.070843019,STR017,1605.9096
FDM39,0.053688479,STR018,2328.3026
DRD15,0.056911107,STR045,3717.8272
NCK06,0.014472516,STR010,121.1756
JNS04,0.150319469,STR045,1571288
FDG46,0.032750291,STR027,5351.0346
COT19,0.016622448,STR049,1166.4816
NCN05,0.014482153,STR049,3661.9
DRA12,0,STR045,3829.0158
FDJ02,0.025205909,STR049,1177.1344
NCK17,0.037971697,STR045,519324
COT58,0.039544237,STR013,1151.1682
FDB22,0.111613921,STR049,3383.5956
FDG33,0.140524691,STR045,2233.0932
FDK58,0.045073782,STR045,2631.2416
SWP49,0.043168763,STR019,165.1184
FDT43,0.020547951,STR046,571.2564
NCR38,0.113694957,STR049,6040.1376
JSP39,0.097043739,STR035,1358232
NCZ05,0.058121214,STR035,1238388
TCT21,0.07665661,STR013,169779
NCP54,0.035204319,STR049,2832979
PJB29,0.089333332,STR045,2624.5836
JNS01,0,STR017,3257.7594
LGS17,0.080956792,STR017,1796.3284
NCN07,0.03391645,STR013,1713.7692
FDB14,0.102704495,STR035,2982784
NCJ18,0.163910938,STR035,1303.6364
BJK57,0.058827383,STR046,2897.5616
DRG01,0.044840933,STR013,918804
TSH02,0.029843736,STR018,866.8716
SHT37,0.061446997,STR017,2884.2456
NCP55,0.011180713,STR013,221.0456
DRS45,0.038822077,STR027,1618.5598
FDK38,0.053397989,STR045,296.9468
NCZ30,0.043828293,STR010,241.0196
FDK08,0.214139786,STR019,202.4032
DRY23,0.109075742,STR035,426112
FDT31,0.012448294,STR046,2647.2208
TCT52,0.064030636,STR018,2503408
NCG19,0.14781046,STR013,2812.3392
NCR30,0.071136948,STR045,372848
BLS23,0.07566089,STR045,2612.5992
FDQ01,0.16102755,STR045,4845.0266
COT22,0.029893094,STR010,159792
DRE13,0.027761289,STR045,872198
FDL44,0.012272797,STR035,3235788
FDT34,0.174317307,STR035,841.5712
DRM23,0.135707553,STR035,1379.5376
BJK32,0.068219025,STR045,3559.3668
NCE18,0.021468792,STR045,4244475
TSH51,0.163882129,STR027,3415554
PJS24,0.082250143,STR017,3115944
FDT48,0.046026479,STR049,3769.7596
DRG11,0,STR046,1186.4556
BST58,0.052149675,STR049,1540.6612
DRA12,0.040911824,STR013,2552.6772
JCK60,0.056235142,STR017,1619.2256
FDT10,0.062170334,STR045,829.5868
BST05,0.032427039,STR013,1166.4816
SKT32,0.099309997,STR045,1665.8316
FDJ22,0.05310896,STR017,2876256
NCH18,0.044843161,STR018,2702.4822
DRE37,0.164966345,STR019,189.0872
SHR13,0.032435437,STR035,2956152
FDG47,0.06961884,STR046,8132.0812
HDJ55,0.08165147,STR018,1541.9928
NCW29,0.028723187,STR027,3635268
NCT05,0.020994339,STR045,4346.3424
BLS50,0.026561057,STR049,466.06
TCT60,0.100262068,STR010,169.1132
SWT02,0.057012606,STR013,5851.0504
FDL34,0.041009558,STR049,2681.8424
DRF27,0.028578012,STR017,3828.35
FDZ35,0,STR049,2373577
DRF03,0.045088724,STR027,1096.5726
NCO41,0.018757586,STR027,2167.8448
FDQ59,0.056500895,STR045,1845.5976
NCZ53,0.024576875,STR018,1884214
FDZ33,0.188038372,STR019,147.8076
FDD34,0.015908485,STR045,3425541
NCM06,0.075845634,STR049,1853.5872
HDJ43,0.098803088,STR018,673.7896
DRM23,0.227189581,STR010,172.4422
FDT20,0.041459804,STR049,540.6296
FDG46,0.032882271,STR013,2732.4432
OCT10,0.049583899,STR017,1162.4868
BJK24,0.02536567,STR035,1228401
FDG57,0.07229836,STR046,874.8612
BLS44,0.022924552,STR017,1917504
FDD32,0.040897932,STR013,731.0484
FDI04,0.127660257,STR019,790.9704
TSH56,0.008764786,STR046,4264449
DRG51,0.011604894,STR017,1480.0734
FDZ04,0.038169783,STR017,1581275
FDT13,0.018568129,STR035,3014.7424
HDJ56,0.062109174,STR027,4965.5364
FDB51,0.038671588,STR017,438.0964
NCY29,0.077169841,STR013,282965
FDL34,0.041028937,STR045,1834.9448
NCQ38,0.013387211,STR049,1065.28
NCR41,0.017936715,STR027,4189.2136
HDJ24,0.223440258,STR010,161.7894
NCA42,0,STR045,3327.6684
FDB11,0.060942632,STR049,2925.5252
FDG26,0.042641788,STR035,5382993
OCT24,0.021427082,STR035,1571288
SWT44,0.042930789,STR013,1427.4752
FDT52,0.047697859,STR017,2695.1584
FDT04,0.10764721,STR017,314.2576
COT58,0.039577173,STR046,2960.1468
PNT60,0.130415118,STR046,1158492
NCL54,0.082921642,STR045,3502108
DRS50,0.075515154,STR013,3008.0844
FDK43,0.046994717,STR019,253004
FDQ32,0.04679836,STR018,866.8716
BST29,0.143129124,STR046,1151.1682
NCN07,0.034013539,STR045,2768.3964
FDB37,0.022921735,STR013,3364.9532
FDD21,0.030616757,STR049,343.5528
SWT16,0.06575528,STR013,2546685
BLS46,0.144856342,STR049,1127.8652
JNS28,0.267352587,STR010,67.9116
PNT48,0.130867413,STR027,4402.2696
DRS37,0.123449671,STR027,1901.5248
JNS40,0.014689006,STR035,739038
FDZ57,0.037918142,STR018,1413.4934
HDJ46,0.047964395,STR049,2993.4368
SWT45,0.105018817,STR049,1721093
FDB33,0.014577412,STR035,2864.2716
FDT58,0.143870574,STR010,503.3448
FDM39,0.053553794,STR049,3582004
NCY41,0.075889215,STR045,575.2512
NCL31,0.120280989,STR046,3149234
NCJ31,0.182653772,STR046,3374.2744
COT23,0.25637539,STR019,567.2616
BLS56,0.107036943,STR035,288.9572
BJK04,0,STR013,3358.2952
FDJ44,0.106238768,STR013,3663.2316
PRK50,0.055545797,STR045,5321.0736
NCQ41,0.019386057,STR027,3511.4292
TSH49,0.064921764,STR046,1744396
NCZ06,0.094694278,STR017,2536698
NCM43,0.019554705,STR018,1957452
OCT19,0.033060937,STR013,1911.5118
PRK15,0.078181964,STR049,4098.6648
COT50,0,STR018,1653.8472
FDJ20,0.100583009,STR018,1981.4208
NCI31,0.136124989,STR010,146476
TCT20,0.021353642,STR027,3374.2744
DRK13,0.115167579,STR046,2380.9008
SHT24,0.113559058,STR045,1850924
FDI20,0.038641968,STR045,5909.6408
BJK10,0.157246634,STR045,2207127
FDQ45,0.010917052,STR046,2021.3688
FDQ10,0.033172957,STR035,5345.7082
FDM36,0.058719726,STR035,2931.5174
BLS12,0,STR018,1454.1072
FDD50,0.141524348,STR013,2874.9244
FDG17,0.035895934,STR049,6353.0636
HDJ58,0.039980644,STR049,4567388
NCK29,0,STR019,369519
